open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-03-10,2026-03-11,706279,Will Trump visit China by April 30?,trump-calls,YES,0.875,0.865,720.9489318957092,630.8303154087455,623.6208260897885,-7.209489318957026,False
2026-03-10,2026-03-11,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.9995,0.9995,631.1458883529219,630.8303154087455,630.8303154087455,0.0,False
2026-03-10,2026-03-11,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.0575,0.0565,10970.962007108617,630.8303154087455,619.8593534016369,-10.970962007108596,False
2026-03-10,2026-03-11,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.1085,0.11,5814.1042894815255,630.8303154087455,639.5514718429678,8.72115643422228,False
2026-03-16,2026-03-17,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.165,5555.124243901188,916.5955002436959,916.5955002436959,0.0,False
2026-03-16,2026-03-17,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.405,0.245,2263.1987660338173,916.595500243696,554.4836976782852,-362.1118025654108,False
2026-03-16,2026-03-17,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.195,0.165,4700.489744839467,916.595500243696,775.580807898512,-141.01469234518402,False
2026-03-16,2026-03-17,1439560,"Russia x Ukraine ceasefire by April 30, 2026?",ukraine-ceasefire,YES,0.06,0.055,15276.591670728269,916.595500243696,840.2125418900548,-76.38295835364124,False
2026-03-16,2026-03-17,1455604,Will Trump talk to Xi Jinping in March?,trump-calls,YES,0.94,0.36,975.1015960039321,916.595500243696,351.03657456141553,-565.5589256822805,False
2026-03-16,2026-03-17,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.375,0.365,2444.254667316523,916.595500243696,892.1529535705308,-24.442546673165225,False
2026-03-16,2026-03-17,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.255,0.255,3594.4921578184158,916.595500243696,916.595500243696,0.0,False
2026-03-16,2026-03-17,706279,Will Trump visit China by April 30?,trump-calls,YES,0.875,0.43,1047.537714564224,916.5955002436959,450.4412172626163,-466.15428298107963,False
2026-03-16,2026-03-17,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.9995,0.9995,917.0540272573247,916.595500243696,916.595500243696,0.0,False
2026-03-16,2026-03-17,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.0595,0.0325,15404.966390650354,916.595500243696,500.6614076961365,-415.93409254755954,False
2026-03-16,2026-03-17,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.0915,0.093,10017.43716113329,916.595500243696,931.6216559853959,15.026155741699881,False
