date,cash,positions_mtm,total_value,num_open
2025-12-15,100000.0,0.0,100000.0,0
2025-12-16,100000.0,0.0,100000.0,0
2025-12-17,100000.0,0.0,100000.0,0
2025-12-18,100000.0,0.0,100000.0,0
2025-12-19,100000.0,0.0,100000.0,0
2025-12-20,100000.0,0.0,100000.0,0
2025-12-21,100000.0,0.0,100000.0,0
2025-12-22,100000.0,0.0,100000.0,0
2025-12-23,100000.0,0.0,100000.0,0
2025-12-24,100000.0,0.0,100000.0,0
2025-12-25,100000.0,0.0,100000.0,0
2025-12-26,100000.0,0.0,100000.0,0
2025-12-27,100000.0,0.0,100000.0,0
2025-12-28,100000.0,0.0,100000.0,0
2025-12-29,100000.0,0.0,100000.0,0
2025-12-30,100000.0,0.0,100000.0,0
2025-12-31,100000.0,0.0,100000.0,0
2026-01-01,100000.0,0.0,100000.0,0
2026-01-02,100000.0,0.0,100000.0,0
2026-01-03,100000.0,0.0,100000.0,0
2026-01-04,100000.0,0.0,100000.0,0
2026-01-05,90000.00000000001,10000.0,100000.00000000001,3
2026-01-06,90000.00000000001,9882.005899705016,99882.00589970504,3
2026-01-07,81000.00000000001,18941.00294985251,99941.00294985253,6
2026-01-08,81000.00000000001,18902.541411390972,99902.541411391,6
2026-01-09,81000.00000000001,18824.31359201271,99824.31359201272,6
2026-01-10,81000.00000000001,18806.387565237124,99806.38756523714,6
2026-01-11,81000.00000000001,18806.387565237124,99806.38756523714,6
2026-01-12,81000.00000000001,18767.926026775585,99767.9260267756,6
2026-01-13,81000.00000000001,18767.926026775585,99767.9260267756,6
2026-01-14,72900.00000000001,26985.920127070574,99885.9201270706,7
2026-01-15,72900.00000000001,26657.91736708298,99557.91736708299,7
2026-01-16,72900.00000000001,26524.58750688839,99424.5875068884,7
2026-01-17,72900.00000000001,26301.58907674711,99201.58907674713,7
2026-01-18,65610.00000000001,33442.92345665292,99052.92345665293,10
2026-01-19,65610.00000000001,33536.83463717864,99146.83463717866,10
2026-01-20,65610.00000000001,34089.253126982585,99699.2531269826,10
2026-01-21,59049.000000000015,40404.83128582774,99453.83128582776,11
2026-01-22,53144.10000000002,46239.68564232986,99383.78564232988,15
2026-01-23,53144.10000000002,46171.3758472888,99315.47584728882,15
2026-01-24,53144.10000000002,46135.108825006726,99279.20882500675,15
2026-01-25,53144.10000000002,46155.143045481695,99299.24304548171,15
2026-01-26,53144.10000000002,46263.70274689795,99407.80274689797,15
2026-01-27,53144.10000000002,46381.196040028524,99525.29604002854,15
2026-01-28,47829.69000000002,51716.54818402688,99546.2381840269,19
2026-01-29,47829.69000000002,51392.92106281897,99222.61106281899,19
2026-01-30,47829.69000000002,51853.12807199665,99682.81807199668,19
2026-01-31,63448.806666666685,36104.05247579805,99552.85914246473,13
2026-02-01,57103.926,42351.11954201219,99455.04554201219,18
2026-02-02,57103.926,42348.95200296184,99452.87800296184,18
2026-02-03,51393.53340000001,48079.95587992607,99473.48927992609,22
2026-02-04,54608.87263303836,45074.44472403267,99683.31735707104,21
2026-02-05,54608.87263303836,45335.25567834126,99944.12831137961,21
2026-02-06,57320.41109457682,43007.61684832008,100328.02794289691,20
2026-02-07,57320.41109457682,42573.76314707789,99894.1742416547,20
2026-02-08,51588.36998511913,48434.55169037425,100022.92167549337,23
2026-02-09,51588.36998511913,50003.30509025231,101591.67507537143,23
2026-02-10,51588.36998511913,49566.619579295046,101154.98956441417,23
2026-02-11,51588.36998511913,49768.39780689147,101356.76779201059,23
2026-02-12,51588.36998511913,49714.25550788152,101302.62549300064,23
2026-02-13,59688.36998511913,41764.517263878995,101452.88724899813,22
2026-02-14,59688.36998511913,41556.59815017687,101244.96813529599,22
2026-02-15,53719.53298660721,48049.74560973868,101769.27859634589,23
2026-02-16,53719.53298660721,48001.352823804154,101720.88581041136,23
2026-02-17,55495.66247932392,45872.512717583646,101368.17519690757,24
2026-02-18,55495.66247932392,45939.031610360384,101434.6940896843,24
2026-02-19,49946.09623139152,51752.871482605864,101698.96771399738,25
2026-02-20,57081.78236277839,40541.06236426347,97622.84472704185,24
2026-02-21,60216.662658523805,33955.60776528271,94172.2704238065,22
2026-02-22,60216.662658523805,34679.35092986932,94896.01358839312,22
2026-02-23,60216.662658523805,34703.07011701468,94919.73277553849,22
2026-02-24,60216.662658523805,34670.016662538415,94886.67932106223,22
2026-02-25,60216.662658523805,34523.03101436008,94739.69367288388,22
