date,cash,positions_mtm,total_value,num_open
2026-02-26,63770.85825619973,33270.2656194293,97041.12387562904,82
2026-02-27,66925.40340763351,30095.54467354445,97020.94808117795,69
2026-02-28,72000.90387085718,24816.834453246953,96817.73832410412,52
2026-03-01,73943.26380856764,22001.03980828273,95944.30361685037,48
2026-03-02,73943.26380856764,22373.346783625893,96316.61059219354,48
2026-03-03,73943.26380856764,22589.479469216876,96532.74327778452,48
2026-03-04,73943.26380856764,21798.779097457595,95742.04290602524,48
2026-03-05,73943.26380856764,21262.189947883173,95205.45375645082,48
2026-03-06,79384.7732563708,15809.796683198012,95194.56993956881,36
2026-03-07,79384.7732563708,16298.393543725451,95683.16680009625,36
2026-03-08,79384.7732563708,16322.612107218962,95707.38536358975,36
2026-03-09,79384.7732563708,16159.624428748402,95544.3976851192,36
2026-03-10,76291.73170700566,19270.478319379716,95562.21002638538,40
2026-03-11,76291.73170700566,19370.626314486068,95662.35802149173,40
2026-03-12,76291.73170700566,19250.59044621767,95542.32215322333,40
2026-03-13,76291.73170700566,19272.005697054934,95563.7374040606,40
2026-03-14,81104.41072807446,13695.292292619095,94799.70302069356,28
2026-03-15,81104.41072807446,14249.669414657512,95354.08014273198,28
2026-03-16,72993.96965526705,23131.874503148,96125.84415841504,44
2026-03-17,72993.96965526705,30844.535900418174,103838.50555568523,44
2026-03-18,74549.35256708514,29310.91301534121,103860.26558242635,41
2026-03-19,74549.35256708514,29762.190916379,104311.54348346413,41
2026-03-20,74549.35256708514,33027.093001488895,107576.44556857404,41
2026-03-21,74549.35256708514,33540.037821726444,108089.39038881159,41
2026-03-22,74549.35256708514,34658.699012689205,109208.05157977434,41
2026-03-23,74549.35256708514,34831.309861215384,109380.66242830052,41
2026-03-24,74549.35256708514,35573.431967974604,110122.78453505973,41
2026-03-25,74549.35256708514,35446.09572097478,109995.44828805991,41
2026-03-26,86855.41364076424,26592.217394187253,113447.63103495148,30
2026-03-27,86855.41364076424,26392.909161486572,113248.32280225081,30
2026-03-28,86855.41364076424,23418.046771583813,110273.46041234805,30
2026-03-29,86855.41364076424,23627.219592389672,110482.6332331539,30
2026-03-30,86855.41364076424,23025.040550995527,109880.45419175977,30
2026-03-31,92876.98313525216,16214.180093827279,109091.16322907944,20
2026-04-01,93917.85496481569,15174.377785205683,109092.23275002137,18
2026-04-02,93917.85496481569,15224.851603682802,109142.7065684985,18
2026-04-03,93917.85496481569,15223.2473222699,109141.1022870856,18
2026-04-04,93917.85496481569,15214.691154734435,109132.54611955013,18
2026-04-05,93917.85496481569,15333.686982653073,109251.54194746877,18
2026-04-06,93917.85496481569,15341.173629246607,109259.0285940623,18
2026-04-07,93917.85496481569,15338.499826891773,109256.35479170746,18
2026-04-08,93917.85496481569,15340.638868775639,109258.49383359133,18
2026-04-09,102514.50682975486,6711.673916514841,109226.1807462697,9
2026-04-10,102514.50682975486,6712.19893212028,109226.70576187514,9
2026-04-11,102514.50682975486,6711.673916514841,109226.1807462697,9
2026-04-12,102514.50682975486,6725.986924104018,109240.49375385887,9
2026-04-13,102514.50682975486,6727.824478723051,109242.33130847791,9
2026-04-14,102514.50682975486,6725.461908498579,109239.96873825343,9
2026-04-15,109243.11883188607,0.0,109243.11883188607,0
2026-04-16,109243.11883188607,0.0,109243.11883188607,0
2026-04-17,109243.11883188607,0.0,109243.11883188607,0
2026-04-18,109243.11883188607,0.0,109243.11883188607,0
2026-04-19,109243.11883188607,0.0,109243.11883188607,0
2026-04-20,109243.11883188607,0.0,109243.11883188607,0
2026-04-21,109243.11883188607,0.0,109243.11883188607,0
2026-04-22,109243.11883188607,0.0,109243.11883188607,0
2026-04-23,109243.11883188607,0.0,109243.11883188607,0
2026-04-24,109243.11883188607,0.0,109243.11883188607,0
2026-04-25,109243.11883188607,0.0,109243.11883188607,0
2026-04-26,109243.11883188607,0.0,109243.11883188607,0
2026-04-27,109243.11883188607,0.0,109243.11883188607,0
