date,cash,positions_mtm,total_value,num_open
2026-03-02,101183.40175662236,0.0,101183.40175662236,0
2026-03-03,101183.40175662236,0.0,101183.40175662236,0
2026-03-04,101183.40175662236,0.0,101183.40175662236,0
2026-03-05,101183.40175662236,0.0,101183.40175662236,0
2026-03-06,101183.40175662236,0.0,101183.40175662236,0
2026-03-07,101183.40175662236,0.0,101183.40175662236,0
2026-03-08,101183.40175662236,0.0,101183.40175662236,0
2026-03-09,101183.40175662236,0.0,101183.40175662236,0
2026-03-10,91065.06158096011,10118.340175662237,101183.40175662235,4
2026-03-11,91065.06158096011,10356.646969529073,101421.70855048919,4
2026-03-12,91065.06158096011,9895.572666019745,100960.63424697985,4
2026-03-13,100694.36213709401,0.0,100694.36213709401,0
2026-03-14,100694.36213709401,0.0,100694.36213709401,0
2026-03-15,100694.36213709401,0.0,100694.36213709401,0
2026-03-16,90624.92592338461,10069.436213709401,100694.36213709401,1
2026-03-17,90624.92592338461,6091.387339157539,96716.31326254214,1
2026-03-18,90624.92592338461,6961.58553046576,97586.51145385037,1
2026-03-19,90624.92592338461,6837.271503136014,97462.19742652062,1
2026-03-20,95721.80104390418,0.0,95721.80104390418,0
2026-03-21,95721.80104390418,0.0,95721.80104390418,0
2026-03-22,95721.80104390418,0.0,95721.80104390418,0
2026-03-23,95721.80104390418,0.0,95721.80104390418,0
2026-03-24,95721.80104390418,0.0,95721.80104390418,0
2026-03-25,95721.80104390418,0.0,95721.80104390418,0
2026-03-26,95721.80104390418,0.0,95721.80104390418,0
2026-03-27,95721.80104390418,0.0,95721.80104390418,0
2026-03-28,95721.80104390418,0.0,95721.80104390418,0
2026-03-29,95721.80104390418,0.0,95721.80104390418,0
2026-03-30,95721.80104390418,0.0,95721.80104390418,0
2026-03-31,95721.80104390418,0.0,95721.80104390418,0
2026-04-01,95721.80104390418,0.0,95721.80104390418,0
2026-04-02,95721.80104390418,0.0,95721.80104390418,0
2026-04-03,95721.80104390418,0.0,95721.80104390418,0
2026-04-04,95721.80104390418,0.0,95721.80104390418,0
2026-04-05,95721.80104390418,0.0,95721.80104390418,0
2026-04-06,95721.80104390418,0.0,95721.80104390418,0
2026-04-07,95721.80104390418,0.0,95721.80104390418,0
2026-04-08,95721.80104390418,0.0,95721.80104390418,0
2026-04-09,95721.80104390418,0.0,95721.80104390418,0
2026-04-10,95721.80104390418,0.0,95721.80104390418,0
2026-04-11,95721.80104390418,0.0,95721.80104390418,0
2026-04-12,95721.80104390418,0.0,95721.80104390418,0
2026-04-13,95721.80104390418,0.0,95721.80104390418,0
2026-04-14,95721.80104390418,0.0,95721.80104390418,0
2026-04-15,95721.80104390418,0.0,95721.80104390418,0
2026-04-16,95721.80104390418,0.0,95721.80104390418,0
2026-04-17,95721.80104390418,0.0,95721.80104390418,0
2026-04-18,95721.80104390418,0.0,95721.80104390418,0
2026-04-19,95721.80104390418,0.0,95721.80104390418,0
2026-04-20,95721.80104390418,0.0,95721.80104390418,0
2026-04-21,95721.80104390418,0.0,95721.80104390418,0
2026-04-22,95721.80104390418,0.0,95721.80104390418,0
2026-04-23,95721.80104390418,0.0,95721.80104390418,0
2026-04-24,95721.80104390418,0.0,95721.80104390418,0
2026-04-25,95721.80104390418,0.0,95721.80104390418,0
2026-04-26,95721.80104390418,0.0,95721.80104390418,0
2026-04-27,95721.80104390418,0.0,95721.80104390418,0
