date,cash,positions_mtm,total_value,num_open
2026-03-02,99712.7021851165,0.0,99712.7021851165,0
2026-03-03,99712.7021851165,0.0,99712.7021851165,0
2026-03-04,99712.7021851165,0.0,99712.7021851165,0
2026-03-05,99712.7021851165,0.0,99712.7021851165,0
2026-03-06,99712.7021851165,0.0,99712.7021851165,0
2026-03-07,99712.7021851165,0.0,99712.7021851165,0
2026-03-08,99712.7021851165,0.0,99712.7021851165,0
2026-03-09,99712.7021851165,0.0,99712.7021851165,0
2026-03-10,89741.43196660487,9971.27021851165,99712.70218511652,4
2026-03-11,89741.43196660487,9889.710735546203,99631.14270215108,4
2026-03-12,89741.43196660487,10623.19061263672,100364.6225792416,4
2026-03-13,100195.61799926682,0.0,100195.61799926682,0
2026-03-14,100195.61799926682,0.0,100195.61799926682,0
2026-03-15,100195.61799926682,0.0,100195.61799926682,0
2026-03-16,90176.05619934014,10019.561799926683,100195.61799926682,1
2026-03-17,90176.05619934014,10884.55994092755,101060.61614026768,1
2026-03-18,90176.05619934014,10379.977692010378,100556.03389135051,1
2026-03-19,90176.05619934014,10379.977692010378,100556.03389135051,1
2026-03-20,101637.28156760159,0.0,101637.28156760159,0
2026-03-21,101637.28156760159,0.0,101637.28156760159,0
2026-03-22,101637.28156760159,0.0,101637.28156760159,0
2026-03-23,101637.28156760159,0.0,101637.28156760159,0
2026-03-24,101637.28156760159,0.0,101637.28156760159,0
2026-03-25,101637.28156760159,0.0,101637.28156760159,0
2026-03-26,101637.28156760159,0.0,101637.28156760159,0
2026-03-27,101637.28156760159,0.0,101637.28156760159,0
2026-03-28,101637.28156760159,0.0,101637.28156760159,0
2026-03-29,101637.28156760159,0.0,101637.28156760159,0
2026-03-30,101637.28156760159,0.0,101637.28156760159,0
2026-03-31,101637.28156760159,0.0,101637.28156760159,0
2026-04-01,101637.28156760159,0.0,101637.28156760159,0
2026-04-02,101637.28156760159,0.0,101637.28156760159,0
2026-04-03,101637.28156760159,0.0,101637.28156760159,0
2026-04-04,101637.28156760159,0.0,101637.28156760159,0
2026-04-05,101637.28156760159,0.0,101637.28156760159,0
2026-04-06,101637.28156760159,0.0,101637.28156760159,0
2026-04-07,101637.28156760159,0.0,101637.28156760159,0
2026-04-08,101637.28156760159,0.0,101637.28156760159,0
2026-04-09,101637.28156760159,0.0,101637.28156760159,0
2026-04-10,101637.28156760159,0.0,101637.28156760159,0
2026-04-11,101637.28156760159,0.0,101637.28156760159,0
2026-04-12,101637.28156760159,0.0,101637.28156760159,0
2026-04-13,101637.28156760159,0.0,101637.28156760159,0
2026-04-14,101637.28156760159,0.0,101637.28156760159,0
2026-04-15,101637.28156760159,0.0,101637.28156760159,0
2026-04-16,101637.28156760159,0.0,101637.28156760159,0
2026-04-17,101637.28156760159,0.0,101637.28156760159,0
2026-04-18,101637.28156760159,0.0,101637.28156760159,0
2026-04-19,101637.28156760159,0.0,101637.28156760159,0
2026-04-20,101637.28156760159,0.0,101637.28156760159,0
2026-04-21,101637.28156760159,0.0,101637.28156760159,0
2026-04-22,101637.28156760159,0.0,101637.28156760159,0
2026-04-23,101637.28156760159,0.0,101637.28156760159,0
2026-04-24,101637.28156760159,0.0,101637.28156760159,0
2026-04-25,101637.28156760159,0.0,101637.28156760159,0
2026-04-26,101637.28156760159,0.0,101637.28156760159,0
2026-04-27,101637.28156760159,0.0,101637.28156760159,0
