open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-21,2026-01-31,1198423,"US strikes Iran by February 28, 2026?",iran-strike,YES,0.345,0.555,826.8431001890341,285.26086956521675,458.89792060491396,173.6370510396972,True
2026-01-21,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0075,0.0035,38034.78260869557,285.26086956521675,133.1217391304345,-152.13913043478226,True
2026-01-21,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,3803.478260869557,285.26086956521675,285.26086956521675,0.0,True
2026-01-21,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.375,0.29,760.6956521739113,285.26086956521675,220.60173913043425,-64.6591304347825,True
2026-01-21,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.545,0.9995,523.414439569205,285.26086956521675,523.1527323494204,237.89186278420362,True
2026-01-22,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.195,0.075,1316.5886287625394,256.7347826086952,98.74414715719045,-157.99063545150472,True
2026-01-22,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,256.86321421580305,256.7347826086952,256.7347826086952,0.0,True
2026-01-22,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.0675,0.0475,3803.478260869558,256.7347826086952,180.66521739130403,-76.06956521739116,True
2026-01-22,2026-01-31,1198423,"US strikes Iran by February 28, 2026?",iran-strike,YES,0.39,0.555,658.2943143812697,256.7347826086952,365.3533444816047,108.61856187290954,True
2026-01-22,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0175,0.0035,14670.559006211151,256.7347826086952,51.34695652173903,-205.38782608695615,True
2026-01-22,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,3423.1304347826026,256.7347826086952,256.7347826086952,0.0,True
2026-01-22,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.365,0.29,703.3829660512197,256.7347826086952,203.9810601548537,-52.753722453841476,True
2026-01-22,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.68,0.9995,377.5511508951399,256.7347826086952,377.3623753196924,120.62759271099719,True
2026-01-28,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.105,0.075,2175.791126665081,228.45806829983349,163.18433449988106,-65.27373379995242,True
2026-01-28,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,228.572354477072,228.45806829983349,228.45806829983349,0.0,True
2026-01-28,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.0255,0.0475,8959.139933326804,228.45806829983349,425.5591468330232,197.1010785331897,True
2026-01-28,2026-01-31,1198423,"US strikes Iran by February 28, 2026?",iran-strike,YES,0.44,0.555,519.2228824996215,228.45806829983346,288.16869978728994,59.71063148745648,True
2026-01-28,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0045,0.0035,50768.459622185226,228.4580682998335,177.6896086776483,-50.76845962218522,True
2026-01-28,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,3046.107577331113,228.45806829983349,228.45806829983349,0.0,True
2026-01-28,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.105,0.29,2175.791126665081,228.45806829983349,630.9794267328734,402.52135843303995,True
2026-01-28,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.395,0.9995,578.3748564552747,228.45806829983349,578.0856690270471,349.6276007272136,True
2026-01-05,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9955,0.9995,558.0668564093978,555.5555555555555,557.7878229811931,2.2322674256375876,True
2026-01-07,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.008,0.0005,62499.99999999992,499.9999999999994,31.24999999999996,-468.74999999999943,True
