date,cash,positions_mtm,total_value,num_open
2026-03-03,98262.73431574393,0.0,98262.73431574393,0
2026-03-04,98262.73431574393,0.0,98262.73431574393,0
2026-03-05,98262.73431574393,0.0,98262.73431574393,0
2026-03-06,98262.73431574393,0.0,98262.73431574393,0
2026-03-07,98262.73431574393,0.0,98262.73431574393,0
2026-03-08,98262.73431574393,0.0,98262.73431574393,0
2026-03-09,98262.73431574393,0.0,98262.73431574393,0
2026-03-10,88436.46088416947,9826.273431574393,98262.73431574386,16
2026-03-11,98305.8117492374,0.0,98305.8117492374,0
2026-03-12,98305.8117492374,0.0,98305.8117492374,0
2026-03-13,98305.8117492374,0.0,98305.8117492374,0
2026-03-14,98305.8117492374,0.0,98305.8117492374,0
2026-03-15,98305.8117492374,0.0,98305.8117492374,0
2026-03-16,88475.2305743136,9830.581174923744,98305.81174923734,16
2026-03-17,101007.2934859913,0.0,101007.2934859913,0
2026-03-18,101007.2934859913,0.0,101007.2934859913,0
2026-03-19,101007.2934859913,0.0,101007.2934859913,0
2026-03-20,101007.2934859913,0.0,101007.2934859913,0
2026-03-21,101007.2934859913,0.0,101007.2934859913,0
2026-03-22,101007.2934859913,0.0,101007.2934859913,0
2026-03-23,101007.2934859913,0.0,101007.2934859913,0
2026-03-24,101007.2934859913,0.0,101007.2934859913,0
2026-03-25,101007.2934859913,0.0,101007.2934859913,0
2026-03-26,101007.2934859913,0.0,101007.2934859913,0
2026-03-27,101007.2934859913,0.0,101007.2934859913,0
2026-03-28,101007.2934859913,0.0,101007.2934859913,0
2026-03-29,101007.2934859913,0.0,101007.2934859913,0
2026-03-30,101007.2934859913,0.0,101007.2934859913,0
2026-03-31,101007.2934859913,0.0,101007.2934859913,0
2026-04-01,101007.2934859913,0.0,101007.2934859913,0
2026-04-02,101007.2934859913,0.0,101007.2934859913,0
2026-04-03,101007.2934859913,0.0,101007.2934859913,0
2026-04-04,101007.2934859913,0.0,101007.2934859913,0
2026-04-05,101007.2934859913,0.0,101007.2934859913,0
2026-04-06,101007.2934859913,0.0,101007.2934859913,0
2026-04-07,101007.2934859913,0.0,101007.2934859913,0
2026-04-08,101007.2934859913,0.0,101007.2934859913,0
2026-04-09,101007.2934859913,0.0,101007.2934859913,0
2026-04-10,101007.2934859913,0.0,101007.2934859913,0
2026-04-11,101007.2934859913,0.0,101007.2934859913,0
2026-04-12,101007.2934859913,0.0,101007.2934859913,0
2026-04-13,101007.2934859913,0.0,101007.2934859913,0
2026-04-14,101007.2934859913,0.0,101007.2934859913,0
2026-04-15,101007.2934859913,0.0,101007.2934859913,0
2026-04-16,101007.2934859913,0.0,101007.2934859913,0
2026-04-17,101007.2934859913,0.0,101007.2934859913,0
2026-04-18,101007.2934859913,0.0,101007.2934859913,0
2026-04-19,101007.2934859913,0.0,101007.2934859913,0
2026-04-20,101007.2934859913,0.0,101007.2934859913,0
2026-04-21,101007.2934859913,0.0,101007.2934859913,0
2026-04-22,101007.2934859913,0.0,101007.2934859913,0
2026-04-23,101007.2934859913,0.0,101007.2934859913,0
2026-04-24,101007.2934859913,0.0,101007.2934859913,0
2026-04-25,101007.2934859913,0.0,101007.2934859913,0
2026-04-26,101007.2934859913,0.0,101007.2934859913,0
2026-04-27,101007.2934859913,0.0,101007.2934859913,0
