date,cash,positions_mtm,total_value,num_open
2025-12-15,100000.0,0.0,100000.0,0
2025-12-16,100000.0,0.0,100000.0,0
2025-12-17,100000.0,0.0,100000.0,0
2025-12-18,100000.0,0.0,100000.0,0
2025-12-19,100000.0,0.0,100000.0,0
2025-12-20,100000.0,0.0,100000.0,0
2025-12-21,100000.0,0.0,100000.0,0
2025-12-22,100000.0,0.0,100000.0,0
2025-12-23,100000.0,0.0,100000.0,0
2025-12-24,100000.0,0.0,100000.0,0
2025-12-25,100000.0,0.0,100000.0,0
2025-12-26,100000.0,0.0,100000.0,0
2025-12-27,100000.0,0.0,100000.0,0
2025-12-28,100000.0,0.0,100000.0,0
2025-12-29,100000.0,0.0,100000.0,0
2025-12-30,100000.0,0.0,100000.0,0
2025-12-31,100000.0,0.0,100000.0,0
2026-01-01,100000.0,0.0,100000.0,0
2026-01-02,100000.0,0.0,100000.0,0
2026-01-03,100000.0,0.0,100000.0,0
2026-01-04,100000.0,0.0,100000.0,0
2026-01-05,90000.00000000001,10000.0,100000.00000000001,3
2026-01-06,100153.25670498084,0.0,100153.25670498084,0
2026-01-07,90137.93103448277,10015.325670498085,100153.25670498086,3
2026-01-08,100110.45616792743,0.0,100110.45616792743,0
2026-01-09,100110.45616792743,0.0,100110.45616792743,0
2026-01-10,100110.45616792743,0.0,100110.45616792743,0
2026-01-11,100110.45616792743,0.0,100110.45616792743,0
2026-01-12,100110.45616792743,0.0,100110.45616792743,0
2026-01-13,100110.45616792743,0.0,100110.45616792743,0
2026-01-14,90099.41055113469,10011.045616792744,100110.45616792743,1
2026-01-15,99701.84206111956,0.0,99701.84206111956,0
2026-01-16,99701.84206111956,0.0,99701.84206111956,0
2026-01-17,99701.84206111956,0.0,99701.84206111956,0
2026-01-18,89731.65785500762,9970.184206111955,99701.84206111958,3
2026-01-19,99728.61846168576,0.0,99728.61846168576,0
2026-01-20,99728.61846168576,0.0,99728.61846168576,0
2026-01-21,89755.7566155172,9972.861846168576,99728.61846168578,1
2026-01-22,89755.7566155172,9972.861846168578,99728.61846168578,4
2026-01-23,99802.21043195613,0.0,99802.21043195613,0
2026-01-24,99802.21043195613,0.0,99802.21043195613,0
2026-01-25,99802.21043195613,0.0,99802.21043195613,0
2026-01-26,99802.21043195613,0.0,99802.21043195613,0
2026-01-27,99802.21043195613,0.0,99802.21043195613,0
2026-01-28,89821.9893887605,9980.221043195614,99802.21043195612,4
2026-01-29,99683.21146961533,0.0,99683.21146961533,0
2026-01-30,99683.21146961533,0.0,99683.21146961533,0
2026-01-31,99683.21146961533,0.0,99683.21146961533,0
2026-02-01,99683.21146961533,0.0,99683.21146961533,0
2026-02-02,99683.21146961533,0.0,99683.21146961533,0
2026-02-03,99683.21146961533,0.0,99683.21146961533,0
2026-02-04,99683.21146961533,0.0,99683.21146961533,0
2026-02-05,99683.21146961533,0.0,99683.21146961533,0
2026-02-06,99683.21146961533,0.0,99683.21146961533,0
2026-02-07,99683.21146961533,0.0,99683.21146961533,0
2026-02-08,89714.89032265378,9968.321146961534,99683.21146961531,3
2026-02-09,99666.99121260711,0.0,99666.99121260711,0
2026-02-10,99666.99121260711,0.0,99666.99121260711,0
2026-02-11,99666.99121260711,0.0,99666.99121260711,0
2026-02-12,99666.99121260711,0.0,99666.99121260711,0
2026-02-13,99666.99121260711,0.0,99666.99121260711,0
2026-02-14,99666.99121260711,0.0,99666.99121260711,0
2026-02-15,99666.99121260711,0.0,99666.99121260711,0
2026-02-16,99666.99121260711,0.0,99666.99121260711,0
2026-02-17,99666.99121260711,0.0,99666.99121260711,0
2026-02-18,99666.99121260711,0.0,99666.99121260711,0
2026-02-19,99666.99121260711,0.0,99666.99121260711,0
2026-02-20,99666.99121260711,0.0,99666.99121260711,0
2026-02-21,99666.99121260711,0.0,99666.99121260711,0
2026-02-22,99666.99121260711,0.0,99666.99121260711,0
2026-02-23,99666.99121260711,0.0,99666.99121260711,0
2026-02-24,99666.99121260711,0.0,99666.99121260711,0
2026-02-25,99666.99121260711,0.0,99666.99121260711,0
2026-02-26,99666.99121260711,0.0,99666.99121260711,0
2026-02-27,99666.99121260711,0.0,99666.99121260711,0
2026-02-28,99666.99121260711,0.0,99666.99121260711,0
2026-03-01,99666.99121260711,0.0,99666.99121260711,0
2026-03-02,99666.99121260711,0.0,99666.99121260711,0
2026-03-03,99666.99121260711,0.0,99666.99121260711,0
