open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-03-10,2026-03-13,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.027,0.031,23594.40319700001,637.0488863190003,731.4264991070003,94.37761278799996,False
2026-03-10,2026-03-13,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.255,0.255,2498.2309267411774,637.0488863190003,637.0488863190003,0.0,False
2026-03-10,2026-03-13,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.0085,0.0035,74946.92780223532,637.0488863190003,262.3142473078236,-374.7346390111767,False
2026-03-10,2026-03-13,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0165,0.0145,38609.02341327274,637.0488863190003,559.8308394924547,-77.21804682654556,False
2026-03-10,2026-03-13,706279,Will Trump visit China by April 30?,trump-calls,YES,0.875,0.86,728.0558700788575,637.0488863190003,626.1280482678175,-10.920838051182841,False
2026-03-10,2026-03-13,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.9995,0.9995,637.3675701040523,637.0488863190003,637.0488863190003,0.0,False
2026-03-10,2026-03-13,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.0575,0.0595,11079.111066417396,637.0488863190003,659.207108451835,22.15822213283468,False
2026-03-10,2026-03-13,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.1085,0.1105,5871.418307087561,637.0488863190003,648.7917229331755,11.74283661417519,False
2026-03-16,2026-03-20,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.165,5623.821826585421,927.9306013865945,927.9306013865945,0.0,False
2026-03-16,2026-03-20,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.405,0.205,2291.1866700903565,927.9306013865945,469.69326736852304,-458.23733401807146,False
2026-03-16,2026-03-20,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.195,0.165,4758.618468649202,927.9306013865945,785.1720473271184,-142.75855405947607,False
2026-03-16,2026-03-20,1439560,"Russia x Ukraine ceasefire by April 30, 2026?",ukraine-ceasefire,YES,0.06,0.05,15465.51002310991,927.9306013865945,773.2755011554955,-154.65510023109903,False
2026-03-16,2026-03-20,1455604,Will Trump talk to Xi Jinping in March?,trump-calls,YES,0.94,0.17,987.160214241058,927.9306013865945,167.81723642097987,-760.1133649656147,False
2026-03-16,2026-03-20,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.375,0.355,2474.4816036975853,927.9306013865945,878.4409693126428,-49.489632073951725,False
2026-03-16,2026-03-20,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.255,0.255,3638.9435348493903,927.9306013865945,927.9306013865945,0.0,False
2026-03-16,2026-03-20,706279,Will Trump visit China by April 30?,trump-calls,YES,0.875,0.285,1060.4921158703937,927.9306013865945,302.24025302306217,-625.6903483635324,False
2026-03-16,2026-03-20,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.9995,0.9995,928.3947987859874,927.9306013865945,927.9306013865945,0.0,False
2026-03-16,2026-03-20,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.0595,0.0275,15595.472292211673,927.9306013865945,428.875488035821,-499.0551133507735,False
2026-03-16,2026-03-20,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.0915,0.091,10141.318047940924,927.9306013865945,922.859942362624,-5.0706590239705065,False
