date,cash,positions_mtm,total_value,num_open
2026-02-26,58332.91609474946,24249.099819538413,82582.01591428787,82
2026-02-27,60227.34993532752,22194.981106789393,82422.33104211692,69
2026-02-28,62365.4676593389,22048.066899702808,84413.53455904171,52
2026-03-01,62727.56148163869,34654.74830464872,97382.3097862874,48
2026-03-02,62727.56148163869,30969.979605232584,93697.54108687126,48
2026-03-03,62727.56148163869,32024.550679491113,94752.1121611298,48
2026-03-04,62727.56148163869,32967.9401733132,95695.50165495189,48
2026-03-05,62727.56148163869,33401.82532734793,96129.38680898662,48
2026-03-06,71618.71700494741,25890.148478881703,97508.86548382911,36
2026-03-07,71618.71700494741,24877.46404134927,96496.18104629668,36
2026-03-08,71618.71700494741,24841.74139064658,96460.45839559399,36
2026-03-09,71618.71700494741,26131.32163928856,97750.03864423596,36
2026-03-10,71775.82862734,22688.20265721913,94464.03128455914,40
2026-03-11,71775.82862734,22722.025614135084,94497.85424147508,40
2026-03-12,71775.82862734,23057.23205778617,94833.06068512617,40
2026-03-13,71775.82862734,22646.257919102696,94422.0865464427,40
2026-03-14,79573.48876239464,15285.846170247252,94859.3349326419,28
2026-03-15,79573.48876239464,15390.403407633947,94963.89217002859,28
2026-03-16,71616.13988615514,23365.933891668807,94982.07377782394,44
2026-03-17,71616.13988615514,19655.762582524516,91271.90246867966,44
2026-03-18,72598.06721934698,18707.122938547036,91305.19015789402,41
2026-03-19,72598.06721934698,18793.875799551075,91391.94301889805,41
2026-03-20,72598.06721934698,16904.38318599251,89502.45040533949,41
2026-03-21,72598.06721934698,16857.480080997462,89455.54730034445,41
2026-03-22,72598.06721934698,16417.05400047961,89015.12121982659,41
2026-03-23,72598.06721934698,15724.76242518119,88322.82964452817,41
2026-03-24,72598.06721934698,15788.693042698635,88386.76026204562,41
2026-03-25,72598.06721934698,15753.027632270923,88351.0948516179,41
2026-03-26,78358.4042489428,9198.961641194473,87557.36589013727,30
2026-03-27,78358.4042489428,8691.304318420429,87049.70856736322,30
2026-03-28,78358.4042489428,9302.661929900738,87661.06617884354,30
2026-03-29,78358.4042489428,8981.672862584222,87340.07711152702,30
2026-03-30,78358.4042489428,9141.653362094647,87500.05761103744,30
2026-03-31,81673.00394820899,5914.685347195037,87587.68929540402,20
2026-04-01,81783.6458992225,5608.8853405708605,87392.53123979336,18
2026-04-02,81783.6458992225,5466.063959425056,87249.70985864755,18
2026-04-03,81783.6458992225,5466.063959425056,87249.70985864755,18
2026-04-04,81783.6458992225,5405.713804326783,87189.35970354927,18
2026-04-05,81783.6458992225,5090.656450570404,86874.3023497929,18
2026-04-06,81783.6458992225,5023.608190357451,86807.25408957995,18
2026-04-07,81783.6458992225,4997.384589389878,86781.03048861238,18
2026-04-08,81783.6458992225,4997.384589389878,86781.03048861238,18
2026-04-09,84491.48362036925,2802.4643498931136,87293.94797026236,9
2026-04-10,84491.48362036925,2742.1814038609964,87233.66502423026,9
2026-04-11,84491.48362036925,2742.1814038609964,87233.66502423026,9
2026-04-12,84491.48362036925,2831.654213546808,87323.13783391606,9
2026-04-13,84491.48362036925,2861.7956865628666,87353.27930693212,9
2026-04-14,84491.48362036925,2831.654213546808,87323.13783391606,9
2026-04-15,87323.13783391606,0.0,87323.13783391606,0
2026-04-16,87323.13783391606,0.0,87323.13783391606,0
2026-04-17,87323.13783391606,0.0,87323.13783391606,0
2026-04-18,87323.13783391606,0.0,87323.13783391606,0
2026-04-19,87323.13783391606,0.0,87323.13783391606,0
2026-04-20,87323.13783391606,0.0,87323.13783391606,0
2026-04-21,87323.13783391606,0.0,87323.13783391606,0
2026-04-22,87323.13783391606,0.0,87323.13783391606,0
2026-04-23,87323.13783391606,0.0,87323.13783391606,0
2026-04-24,87323.13783391606,0.0,87323.13783391606,0
2026-04-25,87323.13783391606,0.0,87323.13783391606,0
2026-04-26,87323.13783391606,0.0,87323.13783391606,0
2026-04-27,87323.13783391606,0.0,87323.13783391606,0
